stoichiometry,U_R3m_V,U_C2m_V
0.6382470784641068,3.646285770901839,3.1522454490230523
0.6398831385642737,3.6456614549441677,3.1514817301022866
0.6415191986644407,3.645032910655895,3.1507172613202497
0.6431552587646077,3.6444043663676227,3.14995067065538
0.6447913188647746,3.643773323371954,3.1491840799905106
0.6464273789649415,3.6431387587779853,3.1484147348442755
0.6480634390651084,3.642504194184017,3.147645156606167
0.6496994991652754,3.6418659348318294,3.146873740674687
0.6513355592654424,3.641225099789082,3.146101057819836
0.6529716193656093,3.6405842647463347,3.1453275008171966
0.6546076794657762,3.6399382667756486,3.1445515950378273
0.6562437395659432,3.6392909052237723,3.143775689258458
0.6578797996661101,3.638643400310272,3.1429965740552115
0.6595158597662771,3.63798925000698,3.142217325728611
0.6611519198664441,3.6373350997036886,3.1414357948235234
0.662787979966611,3.6366789739417573,3.140653082960575
0.6644240400667779,3.636017766190089,3.1398690512121283
0.6660601001669448,3.63535655843842,3.13908275340502
0.6676961602671118,3.6346911858795155,3.138296130762971
0.6693322203672788,3.63402264524669,3.137506123132043
0.6709682804674457,3.6333541046138644,3.136716115501115
0.6726043405676126,3.6326788186074235,3.1359229715781507
0.6742404006677796,3.632002662634958,3.1351291287178515
0.6758764607679465,3.6313246586955987,3.1343330712860418
0.6775125208681135,3.630640597600329,3.1335352662099587
0.6791485809682805,3.629956536505059,3.1327361876369126
0.6807846410684474,3.6292674519939987,3.131934291721844
0.6824207011686143,3.628575188359659,3.1311320785749834
0.6840567612687812,3.6278827363959283,3.13032596150402
0.6856928213689482,3.627181964854927,3.129519844433056
0.6873288814691152,3.626481193313926,3.128710024028528
0.6889649415692821,3.6257763347678025,3.127899553733104
0.690601001669449,3.625066741672831,3.1270862196959377
0.692237061769616,3.6243571485778596,3.1262712622968256
0.6938731218697829,3.6236389943935094,3.1254542805336043
0.6955091819699498,3.622920257478613,3.1246347002808066
0.6971452420701169,3.622197338345906,3.123813929884854
0.6987813021702838,3.6214691263766436,3.1229895890963646
0.7004173622704507,3.6207409144073814,3.1221648820887604
0.7020534223706176,3.6200030931806784,3.1213356410881534
0.7036894824707846,3.6192650655929963,3.120506400087547
0.7053255425709516,3.618521453786344,3.1196725592029817
0.7069616026711185,3.617773260313776,3.1188382762557962
0.7085976627712854,3.6170234599523448,3.1180000366484775
0.7102337228714524,3.6162647402411605,3.1171605678973484
0.7118697829716193,3.615506020529976,3.116317756541242
0.7135058430717862,3.6147387002804927,3.115472955939756
0.7151419031719533,3.613969083492409,3.114625391544119
