Data_Point,Cycle_No,Step_No,Mode,Time(s),Voltage(V),Current(mA),Capacity(mAh),C_rate
9027,1,3,CC-Dchg,45119.474,2.865129,-0.5,2.640278,0.1
9028,1,3,CC-Dchg,45124.474,2.864895,-0.5,2.640972,0.1
9029,1,3,CC-Dchg,45129.474,2.864662,-0.5,2.641667,0.1
9030,1,3,CC-Dchg,45134.474,2.864429,-0.5,2.642361,0.1
9031,1,3,CC-Dchg,45139.474,2.864196,-0.5,2.643056,0.1
9032,1,3,CC-Dchg,45144.474,2.863963,-0.5,2.64375,0.1
9033,1,3,CC-Dchg,45149.474,2.86373,-0.5,2.644444,0.1
9034,1,3,CC-Dchg,45154.474,2.863497,-0.5,2.645139,0.1
9035,1,3,CC-Dchg,45159.474,2.863265,-0.5,2.645833,0.1
9036,1,3,CC-Dchg,45164.474,2.863033,-0.5,2.646528,0.1
9037,1,3,CC-Dchg,45169.474,2.862801,-0.5,2.647222,0.1
9038,1,3,CC-Dchg,45174.474,2.86257,-0.5,2.647917,0.1
9039,1,3,CC-Dchg,45179.474,2.862338,-0.5,2.648611,0.1
9040,1,3,CC-Dchg,45184.474,2.862107,-0.5,2.649306,0.1
9041,1,3,CC-Dchg,45189.474,2.861876,-0.5,2.65,0.1
9042,1,3,CC-Dchg,45194.474,2.861645,-0.5,2.650694,0.1
9043,1,3,CC-Dchg,45199.474,2.861414,-0.5,2.651389,0.1
9044,1,3,CC-Dchg,45204.474,2.861184,-0.5,2.652083,0.1
9045,1,3,CC-Dchg,45209.474,2.860953,-0.5,2.652778,0.1
9046,1,3,CC-Dchg,45214.474,2.860723,-0.5,2.653472,0.1
9047,1,3,CC-Dchg,45219.474,2.860493,-0.5,2.654167,0.1
9048,1,3,CC-Dchg,45224.474,2.860263,-0.5,2.654861,0.1
9049,1,3,CC-Dchg,45229.474,2.860034,-0.5,2.655556,0.1
9050,1,3,CC-Dchg,45234.474,2.859804,-0.5,2.65625,0.1
9051,1,3,CC-Dchg,45239.474,2.859575,-0.5,2.656944,0.1
9052,1,3,CC-Dchg,45244.474,2.859346,-0.5,2.657639,0.1
9053,1,3,CC-Dchg,45249.474,2.859117,-0.5,2.658333,0.1
9054,1,3,CC-Dchg,45254.474,2.858888,-0.5,2.659028,0.1
9055,1,3,CC-Dchg,45259.474,2.85866,-0.5,2.659722,0.1
9056,1,3,CC-Dchg,45264.474,2.858431,-0.5,2.660417,0.1
9057,1,3,CC-Dchg,45269.474,2.858203,-0.5,2.661111,0.1
9058,1,3,CC-Dchg,45274.474,2.857975,-0.5,2.661806,0.1
9059,1,3,CC-Dchg,45279.474,2.857747,-0.5,2.6625,0.1
9060,1,3,CC-Dchg,45284.474,2.857519,-0.5,2.663194,0.1
9061,1,3,CC-Dchg,45289.474,2.857292,-0.5,2.663889,0.1
9062,1,3,CC-Dchg,45294.474,2.857064,-0.5,2.664583,0.1
9063,1,3,CC-Dchg,45299.474,2.856837,-0.5,2.665278,0.1
9064,1,3,CC-Dchg,45304.474,2.85661,-0.5,2.665972,0.1
9065,1,3,CC-Dchg,45309.474,2.856383,-0.5,2.666667,0.1
9066,1,3,CC-Dchg,45314.474,2.856156,-0.5,2.667361,0.1
9067,1,3,CC-Dchg,45319.474,2.855929,-0.5,2.668056,0.1
9068,1,3,CC-Dchg,45324.474,2.855703,-0.5,2.66875,0.1
9069,1,3,CC-Dchg,45329.474,2.855476,-0.5,2.669444,0.1
9070,1,3,CC-Dchg,45334.474,2.85525,-0.5,2.670139,0.1
9071,1,3,CC-Dchg,45339.474,2.855024,-0.5,2.670833,0.1
9072,1,3,CC-Dchg,45344.474,2.854798,-0.5,2.671528,0.1
9073,1,3,CC-Dchg,45349.474,2.854572,-0.5,2.672222,0.1
9074,1,3,CC-Dchg,45354.474,2.854346,-0.5,2.672917,0.1
9075,1,3,CC-Dchg,45359.474,2.854121,-0.5,2.673611,0.1
9076,1,3,CC-Dchg,45364.474,2.853895,-0.5,2.674306,0.1
9077,1,3,CC-Dchg,45369.474,2.85367,-0.5,2.675,0.1
9078,1,3,CC-Dchg,45374.474,2.853445,-0.5,2.675694,0.1
9079,1,3,CC-Dchg,45379.474,2.85322,-0.5,2.676389,0.1
9080,1,3,CC-Dchg,45384.474,2.852995,-0.5,2.677083,0.1
9081,1,3,CC-Dchg,45389.474,2.85277,-0.5,2.677778,0.1
9082,1,3,CC-Dchg,45394.474,2.852545,-0.5,2.678472,0.1
9083,1,3,CC-Dchg,45399.474,2.852321,-0.5,2.679167,0.1
9084,1,3,CC-Dchg,45404.474,2.852096,-0.5,2.679861,0.1
9085,1,3,CC-Dchg,45409.474,2.851872,-0.5,2.680556,0.1
9086,1,3,CC-Dchg,45414.474,2.851648,-0.5,2.68125,0.1
9087,1,3,CC-Dchg,45419.474,2.851423,-0.5,2.681944,0.1
9088,1,3,CC-Dchg,45424.474,2.851199,-0.5,2.682639,0.1
9089,1,3,CC-Dchg,45429.474,2.850976,-0.5,2.683333,0.1
9090,1,3,CC-Dchg,45434.474,2.850752,-0.5,2.684028,0.1
9091,1,3,CC-Dchg,45439.474,2.850528,-0.5,2.684722,0.1
9092,1,3,CC-Dchg,45444.474,2.850304,-0.5,2.685417,0.1
9093,1,3,CC-Dchg,45449.474,2.850081,-0.5,2.686111,0.1
9094,1,3,CC-Dchg,45454.474,2.849858,-0.5,2.686806,0.1
9095,1,3,CC-Dchg,45459.474,2.849634,-0.5,2.6875,0.1
9096,1,3,CC-Dchg,45464.474,2.849411,-0.5,2.688194,0.1
9097,1,3,CC-Dchg,45469.474,2.849188,-0.5,2.688889,0.1
9098,1,3,CC-Dchg,45474.474,2.848965,-0.5,2.689583,0.1
9099,1,3,CC-Dchg,45479.474,2.848742,-0.5,2.690278,0.1
9100,1,3,CC-Dchg,45484.474,2.848519,-0.5,2.690972,0.1
9101,1,3,CC-Dchg,45489.474,2.848296,-0.5,2.691667,0.1
9102,1,3,CC-Dchg,45494.474,2.848074,-0.5,2.692361,0.1
9103,1,3,CC-Dchg,45499.474,2.847851,-0.5,2.693056,0.1
9104,1,3,CC-Dchg,45504.474,2.847628,-0.5,2.69375,0.1
9105,1,3,CC-Dchg,45509.474,2.847406,-0.5,2.694444,0.1
9106,1,3,CC-Dchg,45514.474,2.847184,-0.5,2.695139,0.1
9107,1,3,CC-Dchg,45519.474,2.846961,-0.5,2.695833,0.1
9108,1,3,CC-Dchg,45524.474,2.846739,-0.5,2.696528,0.1
9109,1,3,CC-Dchg,45529.474,2.846517,-0.5,2.697222,0.1
9110,1,3,CC-Dchg,45534.474,2.846295,-0.5,2.697917,0.1
9111,1,3,CC-Dchg,45539.474,2.846073,-0.5,2.698611,0.1
9112,1,3,CC-Dchg,45544.474,2.845851,-0.5,2.699306,0.1
9113,1,3,CC-Dchg,45549.474,2.845629,-0.5,2.7,0.1
9114,1,3,CC-Dchg,45554.474,2.845407,-0.5,2.700694,0.1
9115,1,3,CC-Dchg,45559.474,2.845185,-0.5,2.701389,0.1
9116,1,3,CC-Dchg,45564.474,2.844963,-0.5,2.702083,0.1
9117,1,3,CC-Dchg,45569.474,2.844742,-0.5,2.702778,0.1
9118,1,3,CC-Dchg,45574.474,2.84452,-0.5,2.703472,0.1
9119,1,3,CC-Dchg,45579.474,2.844299,-0.5,2.704167,0.1
9120,1,3,CC-Dchg,45584.474,2.844077,-0.5,2.704861,0.1
9121,1,3,CC-Dchg,45589.474,2.843856,-0.5,2.705556,0.1
9122,1,3,CC-Dchg,45594.474,2.843634,-0.5,2.70625,0.1
9123,1,3,CC-Dchg,45599.474,2.843413,-0.5,2.706944,0.1
9124,1,3,CC-Dchg,45604.474,2.843191,-0.5,2.707639,0.1
9125,1,3,CC-Dchg,45609.474,2.84297,-0.5,2.708333,0.1
9126,1,3,CC-Dchg,45614.474,2.842749,-0.5,2.709028,0.1
9127,1,3,CC-Dchg,45619.474,2.842527,-0.5,2.709722,0.1
9128,1,3,CC-Dchg,45624.474,2.842306,-0.5,2.710417,0.1
9129,1,3,CC-Dchg,45629.474,2.842085,-0.5,2.711111,0.1
9130,1,3,CC-Dchg,45634.474,2.841864,-0.5,2.711806,0.1
9131,1,3,CC-Dchg,45639.474,2.841643,-0.5,2.7125,0.1
9132,1,3,CC-Dchg,45644.474,2.841422,-0.5,2.713194,0.1
9133,1,3,CC-Dchg,45649.474,2.8412,-0.5,2.713889,0.1
9134,1,3,CC-Dchg,45654.474,2.840979,-0.5,2.714583,0.1
9135,1,3,CC-Dchg,45659.474,2.840758,-0.5,2.715278,0.1
9136,1,3,CC-Dchg,45664.474,2.840537,-0.5,2.715972,0.1
9137,1,3,CC-Dchg,45669.474,2.840316,-0.5,2.716667,0.1
9138,1,3,CC-Dchg,45674.474,2.840095,-0.5,2.717361,0.1
9139,1,3,CC-Dchg,45679.474,2.839874,-0.5,2.718056,0.1
9140,1,3,CC-Dchg,45684.474,2.839653,-0.5,2.71875,0.1
9141,1,3,CC-Dchg,45689.474,2.839432,-0.5,2.719444,0.1
9142,1,3,CC-Dchg,45694.474,2.839211,-0.5,2.720139,0.1
9143,1,3,CC-Dchg,45699.474,2.83899,-0.5,2.720833,0.1
9144,1,3,CC-Dchg,45704.474,2.838769,-0.5,2.721528,0.1
9145,1,3,CC-Dchg,45709.474,2.838548,-0.5,2.722222,0.1
9146,1,3,CC-Dchg,45714.474,2.838327,-0.5,2.722917,0.1
9147,1,3,CC-Dchg,45719.474,2.838106,-0.5,2.723611,0.1
9148,1,3,CC-Dchg,45724.474,2.837885,-0.5,2.724306,0.1
9149,1,3,CC-Dchg,45729.474,2.837664,-0.5,2.725,0.1
9150,1,3,CC-Dchg,45734.474,2.837443,-0.5,2.725694,0.1
9151,1,3,CC-Dchg,45739.474,2.837222,-0.5,2.726389,0.1
9152,1,3,CC-Dchg,45744.474,2.837001,-0.5,2.727083,0.1
9153,1,3,CC-Dchg,45749.474,2.83678,-0.5,2.727778,0.1
9154,1,3,CC-Dchg,45754.474,2.836559,-0.5,2.728472,0.1
9155,1,3,CC-Dchg,45759.474,2.836338,-0.5,2.729167,0.1
9156,1,3,CC-Dchg,45764.474,2.836117,-0.5,2.729861,0.1
9157,1,3,CC-Dchg,45769.474,2.835896,-0.5,2.730556,0.1
9158,1,3,CC-Dchg,45774.474,2.835675,-0.5,2.73125,0.1
9159,1,3,CC-Dchg,45779.474,2.835454,-0.5,2.731944,0.1
9160,1,3,CC-Dchg,45784.474,2.835232,-0.5,2.732639,0.1
9161,1,3,CC-Dchg,45789.474,2.835011,-0.5,2.733333,0.1
9162,1,3,CC-Dchg,45794.474,2.83479,-0.5,2.734028,0.1
9163,1,3,CC-Dchg,45799.474,2.834568,-0.5,2.734722,0.1
9164,1,3,CC-Dchg,45804.474,2.834347,-0.5,2.735417,0.1
9165,1,3,CC-Dchg,45809.474,2.834126,-0.5,2.736111,0.1
9166,1,3,CC-Dchg,45814.474,2.833904,-0.5,2.736806,0.1
9167,1,3,CC-Dchg,45819.474,2.833683,-0.5,2.7375,0.1
9168,1,3,CC-Dchg,45824.474,2.833461,-0.5,2.738194,0.1
9169,1,3,CC-Dchg,45829.474,2.83324,-0.5,2.738889,0.1
9170,1,3,CC-Dchg,45834.474,2.833018,-0.5,2.739583,0.1
